zipcode,street,neighbourhood,city,state,country,longitude,latitude
11677596,Rua Dezoito,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3418607,-23.5831431
11677597,Rua Diego Bordezan,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3395673,-23.5852787
11677598,Rua Dezesseis,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3396582,-23.5858907
11677599,Rua Três,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3385603,-23.5867632
11677601,Rua Jair Dotta,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3361479,-23.5901171
11677602,Rua Professora Antonia Carlota Gomes,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3364784,-23.589144
11677603,Rua Virgílio Colbert Barone,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3389651,-23.587118
11677604,Rua Vinte e Cinco,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3442761,-23.5817441
11677605,Rua Wenceslau Castro Landeira,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3361479,-23.5901171
11677606,Rua Trinta e Quatro,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3466568,-23.5805025
11677607,Rua Tetsuo Watanabe,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3399553,-23.5850942
11677608,Rua Herik Maik Onofre,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3361479,-23.5901171
11677609,Rua Vinte e Três,Jardim do Sol,Caraguatatuba,SP,Brasil,-45.3442649,-23.5817633
11673400,Avenida Garça,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4435397,-23.6346525
11673410,Rua Rouxinol,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4389717,-23.6415731
11673420,Rua das Andorinhas,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4396507,-23.6411684
11673430,Rua Colerinha,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4383204,-23.6419517
11673440,Rua das Gaivota,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4396507,-23.6411684
11673450,Rua Uirapuru,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4402405,-23.638995
11673460,Avenida Cardeal,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4413262,-23.6388172
11673470,Rua Falcão,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4421778,-23.6384523
11673480,Rua Pica-Pau,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4432456,-23.6384348
11673481,Rua Cotovia,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4369621,-23.6325396
11673482,Travessa Pica-Pau,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4421208,-23.6311528
11673490,Rua Cambacica,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4375082,-23.6333851
11673500,Rua Pixoxó,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4387772,-23.6319962
11673505,Rua Tuím,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4396697,-23.6344848
11673510,Rua Arapongas,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4408357,-23.6410143
11673520,Avenida Tucano,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4371862,-23.6411519
11673530,Rua Araras,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4450653,-23.6433578
11673540,Rua Beija-Flor,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4472457,-23.6444868
11673550,Rua Bico de Lacre,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4402405,-23.638995
11673560,Rua Gavião,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4384329,-23.6430137
11673561,Rua Pavão de Ouro,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4419654,-23.635498
11673562,Rua Saíra,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.3887459,-23.6134216
11673570,Rua Pássaro Preto,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.437554,-23.6421971
11673580,Rua Tico-Tico,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-45.4427974,-23.6422649
11673585,Rua Antônio Francisco da Costa Lisboa,Jardim das Gaivotas,Caraguatatuba,SP,Brasil,-46.735729,-23.5822482
11667400,Rua Benedito Messias,Jardim Miramar,Caraguatatuba,SP,Brasil,-45.4334666,-23.6995402
11667402,Rua Luciano Carrera Lopes,Jardim Miramar,Caraguatatuba,SP,Brasil,-45.4298578,-23.698963
11667430,Rua Paulo Ferreira,Jardim Miramar,Caraguatatuba,SP,Brasil,-45.4308618,-23.6994665
11660005,Avenida Arthur Costa Filho,Centro,Caraguatatuba,SP,Brasil,-45.4082267,-23.6232294
11660010,Avenida Anchieta,Centro,Caraguatatuba,SP,Brasil,-45.4105599,-23.6230293
11660015,Praça Esperanto,Centro,Caraguatatuba,SP,Brasil,-45.4187354,-23.623206
11660020,Rua Altino Arantes,Centro,Caraguatatuba,SP,Brasil,-45.4101749,-23.6215946
11660021,Praça Walfrido Arouca,Centro,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11660030,Rua Padre Américo Virgílio Andrizzi,Centro,Caraguatatuba,SP,Brasil,-45.414906,-23.6249056
11660040,Rua Ostiano Sandeville,Centro,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11660050,Rua Presidente Washington Luiz,Centro,Caraguatatuba,SP,Brasil,-46.8965788,-23.5291711
11660060,Praça Cândido Mota,Centro,Caraguatatuba,SP,Brasil,-45.4114684,-23.6218762
11660070,Rua Guarulhos,Centro,Caraguatatuba,SP,Brasil,-45.4122451,-23.6240521
11660080,Rua Santo Antônio,Centro,Caraguatatuba,SP,Brasil,-45.412121,-23.6234244
11660090,Rua Doutor Paul Harris,Centro,Caraguatatuba,SP,Brasil,-45.4107861,-23.6231507
11660100,Rua São Benedito,Centro,Caraguatatuba,SP,Brasil,-45.413337,-23.6203071
11660105,Praça Alfaiate José Nunes de Souza,Centro,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11660110,Rua Arcílio Alves,Centro,Caraguatatuba,SP,Brasil,-45.4158706,-23.6177814
11660120,Rua Nove de Julho,Centro,Caraguatatuba,SP,Brasil,-45.4120391,-23.6208242
11660125,Rua Benedito Felício Oliveira,Centro,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11660130,Rua Sebastião Mariano Nepomuceno,Centro,Caraguatatuba,SP,Brasil,-45.4124881,-23.619626
11660140,Travessa Cid Galvão,Centro,Caraguatatuba,SP,Brasil,-45.4131965,-23.6195257
11660150,Rua Santa Cruz,Centro,Caraguatatuba,SP,Brasil,-45.4101448,-23.6209586
11660160,Rua José Damazo dos Santos,Centro,Caraguatatuba,SP,Brasil,-45.4104781,-23.6211637
11660170,Praça Doutor Diógenes Ribeiro de Lima,Centro,Caraguatatuba,SP,Brasil,-45.4084146,-23.62229
11660175,Travessa Olegário Nardi,Centro,Caraguatatuba,SP,Brasil,-45.4109041,-23.6189915
11660180,Rua Ivan Micheletto Rossi,Centro,Caraguatatuba,SP,Brasil,-45.407832,-23.620575
11660185,Travessa Pereira Barreto,Centro,Caraguatatuba,SP,Brasil,-45.425936,-23.6380942
11660190,Rua Bonifácio de Freitas,Centro,Caraguatatuba,SP,Brasil,-45.4081058,-23.6202062
11660200,Rua Engenheiro João Fonseca,Centro,Caraguatatuba,SP,Brasil,-45.407052,-23.6196764
11660210,Travessa Doutor Costa Neto,Centro,Caraguatatuba,SP,Brasil,-45.4065354,-23.6191719
11660220,Rua Major Ayres,Centro,Caraguatatuba,SP,Brasil,-45.40942,-23.6208364
11660230,Rua Teotino Tibiriçá Pimenta,Centro,Caraguatatuba,SP,Brasil,-45.4095878,-23.6197797
11660240,Travessa Teotino Tibiriçá Pimenta,Centro,Caraguatatuba,SP,Brasil,-45.4095878,-23.6197797
11660250,Rua Dona Sofia,Centro,Caraguatatuba,SP,Brasil,-45.4064852,-23.6196472
11660260,Rua Doutor Gabriel Quadros,Centro,Caraguatatuba,SP,Brasil,-45.4091136,-23.6191675
11660270,Rua Luiz Passos Júnior,Centro,Caraguatatuba,SP,Brasil,-45.4098346,-23.6194664
11660280,Avenida Frei Pacifico Wagner,Centro,Caraguatatuba,SP,Brasil,-45.4113468,-23.6196295
11660290,Rua Santos Dumont,Centro,Caraguatatuba,SP,Brasil,-45.4141773,-23.620538
11660300,Avenida Oswaldo Cruz,Centro,Caraguatatuba,SP,Brasil,-45.413307,-23.6227388
11660305,Travessa Jose Arildo Moreira,Centro,Caraguatatuba,SP,Brasil,-45.4162594,-23.6178577
11660310,Rua Júlio Barsotti,Centro,Caraguatatuba,SP,Brasil,-45.4156161,-23.621788
11660320,Rua Vital Brasil,Centro,Caraguatatuba,SP,Brasil,-45.4137918,-23.6222575
11660330,Avenida Prisciliana de Castilho,Centro,Caraguatatuba,SP,Brasil,-45.4169274,-23.6230274
11660340,Rua Oswaldo Pimenta de Melo,Centro,Caraguatatuba,SP,Brasil,-45.4174365,-23.6227318
11660360,Rua Camaroeiro,Centro,Caraguatatuba,SP,Brasil,-45.4154436,-23.6223319
11660370,Rua Laércio Luiz dos Santos,Centro,Caraguatatuba,SP,Brasil,-45.4164478,-23.6212509
11660380,Rua Avelino Ferreira,Centro,Caraguatatuba,SP,Brasil,-45.4166479,-23.6217365
11660390,Rua José Francisco Passos,Centro,Caraguatatuba,SP,Brasil,-45.4148828,-23.6210234
11660400,Avenida Prestes Maia,Centro,Caraguatatuba,SP,Brasil,-45.4158306,-23.6235442
11660900,"Rua Luiz Passos Júnior, 50",Centro,Caraguatatuba,SP,Brasil,-45.4099624,-23.6196313
11660901,"Praça Doutor Diógenes Ribeiro de Lima, 67",Centro,Caraguatatuba,SP,Brasil,-45.4087746,-23.6228263
11660902,"Praça Doutor Diógenes Ribeiro de Lima, 207",Centro,Caraguatatuba,SP,Brasil,-45.4071414,-23.6218467
11660903,"Avenida Frei Pacifico Wagner, s/n",Centro,Caraguatatuba,SP,Brasil,-45.4113468,-23.6196295
11660904,"Avenida Maranhão, 341",Centro,Caraguatatuba,SP,Brasil,-45.4179733,-23.6269698
11660905,"Avenida Arthur Costa Filho, 937",Centro,Caraguatatuba,SP,Brasil,-45.4106583,-23.6239794
11660906,"Avenida Frei Pacifico Wagner, 830",Centro,Caraguatatuba,SP,Brasil,-45.4096831,-23.6191117
11660970,"Rua Altino Arantes, 534",Centro,Caraguatatuba,SP,Brasil,-45.4086073,-23.6208277
11660971,"Avenida Prisciliana de Castilho, 127",Centro,Caraguatatuba,SP,Brasil,-45.4140598,-23.623428
11668670,Rua Joviniano Vasconcelos,Jardim Manari,Caraguatatuba,SP,Brasil,-45.4363838,-23.7000813
11668671,Rua Maré Alta,Jardim Manari,Caraguatatuba,SP,Brasil,-45.3784309,-23.6219723
11668673,Rua dos Marinheiros,Jardim Manari,Caraguatatuba,SP,Brasil,-46.9136597,-23.5549697
11668675,Rua da Paz,Jardim Manari,Caraguatatuba,SP,Brasil,-45.4427201,-23.7122951
11668677,Rua Porto Seguro,Jardim Manari,Caraguatatuba,SP,Brasil,-45.4145267,-23.6216281
11666000,Avenida José Herculano,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4381462,-23.676881
11666010,Rua Três,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4546166,-23.6818412
11666020,Rua Dois,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4340041,-23.6626135
11666030,Rua Um,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4477173,-23.6822261
11666050,Avenida Miramar,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4297005,-23.6581452
11666051,Avenida Ivo Gonçalves Relva,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4322182,-23.6598609
11666055,Praça Sílvio Zuliane,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4331702,-23.6606776
11666060,Rua Cinco,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4543618,-23.6828426
11666070,Rua Dez,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4427622,-23.6636219
11666080,Rua Nove,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4428842,-23.6643387
11666090,Rua Enilda Mantovani Silva,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4340458,-23.6601464
11666100,Rua Ademar Martins,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4333221,-23.660977
11666120,Rua Jose DAlmeida Barbosa,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4328473,-23.6575448
11666130,Rua Onze,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4322463,-23.6555919
11666140,Rua Treze,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4307598,-23.6576031
11666150,Rua Seis,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4314072,-23.6554265
11666160,Rua Milton Ricardo Santana,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4310069,-23.6582268
11666170,Rua Quinze,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4363876,-23.6920665
11666180,Rua Waldomiro Passos,Jardim Britânia,Caraguatatuba,SP,Brasil,-46.6206634,-20.7018699
11666190,Rua Joanna Medeiros do Rosário,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4331702,-23.6606776
11666200,Rua Priscila Mamede de Souza,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4331702,-23.6606776
11666201,Rua Benedito Duarte,Jardim Britânia,Caraguatatuba,SP,Brasil,-47.4799097,-23.5116805
11666210,Rua Vinte,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4460955,-23.6632711
11666220,Rua Vinte e Um,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.444661,-23.661925
11666230,Rua Walter Rodrigues de Andrade Netto,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4315959,-23.6630002
11666240,Avenida Dez,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4340041,-23.6626135
11666300,Rua Piracicaba,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4346763,-23.6669225
11666305,Avenida Antônio do Rego,Jardim Britânia,Caraguatatuba,SP,Brasil,-45.4329899,-23.6637655
11677865,Avenida Gercina Luna Ferraz,Jardim Mariella,Caraguatatuba,SP,Brasil,-45.3427792,-23.592165
11677867,Rua E,Jardim Mariella,Caraguatatuba,SP,Brasil,-45.3435724,-23.5913494
11677870,Rua João Levy Navarro,Jardim Mariella,Caraguatatuba,SP,Brasil,-45.3404455,-23.5928641
11677873,Rua D,Jardim Mariella,Caraguatatuba,SP,Brasil,-45.3412181,-23.5919723
11677876,Avenida Um,Jardim Mariella,Caraguatatuba,SP,Brasil,-45.3404307,-23.5909269
11677879,Rua Judith Guagliano Navarro,Jardim Mariella,Caraguatatuba,SP,Brasil,-45.3415861,-23.5924785
11671469,Rua Josiane Aparecida Ramos,Jardim Prateado,Caraguatatuba,SP,Brasil,-45.4543618,-23.6828426
11663000,Rua Antônio Henrique de Mesquita,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3829542,-23.6103841
11663005,Rua Amauri Lemes da Costa,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3815952,-23.6116114
11663006,Rua Um,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3619675,-23.5985679
11663007,Rua Dois,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3538248,-23.6050447
11663008,Avenida Emiliano Campedelli,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3771425,-23.6102852
11663009,Rua Nove,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3552446,-23.6049584
11663010,Rua Onze,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3532996,-23.606315
11663015,Rua Oito,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3821865,-23.6116758
11663020,Rua Manoel Vicente dos Santos,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-46.4734376,-23.9802206
11663025,Rua Antônio Viliano dos Santos,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.38327,-23.6101964
11663030,Rua Três,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3385603,-23.5867632
11663035,Rua Benedito Antônio Oliveira Barbosa,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3780614,-23.6179147
11663040,Rua Marcelino de Lima,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-48.6325972,-21.1757714
11663045,Rua Pedro Oliveira Barbosa,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3836926,-23.6111802
11663050,Rua Benedito Roque,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3736511,-23.6067207
11663060,Rua Sete de Setembro,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3800985,-23.6161408
11663080,Rua Jasmim,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3750042,-23.6205743
11663090,Rua Margarida,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3760066,-23.6197866
11663100,Avenida Casa Branca,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3765616,-23.6175899
11663110,Rua Hortência,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3767313,-23.6197611
11663120,Rua Violeta,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3774316,-23.6197219
11663130,Rua Brejaúba,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-46.9943486,-21.4437639
11663140,Rua Cabreúva,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3787751,-23.6158913
11663150,Travessa Imbé,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3808701,-23.6188093
11663160,Rua Dom Francisco de Moura Rolim,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3808369,-23.6184169
11663200,Avenida Ipiranga,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.380795,-23.6161738
11663210,Rua Antônio Telles da Silva,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3805152,-23.6178108
11663220,Rua Antônio Teles de Menezes,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.380635,-23.6170092
11663221,Rua Rosa Zaite Cury,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.38561,-23.6095062
11663230,Rua Bento Teixeira,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-46.6029032,-24.0858606
11663240,Rua Cachetal,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3815873,-23.6227153
11663250,Travessa Bento Teixeira,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-46.4927649,-23.5639753
11663260,Travessa Ubá,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3798385,-23.6162933
11663270,Rua José Bonifácio,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.434702,-23.6364009
11663280,Avenida Nilo Braga Garcez,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3829963,-23.617728
11663290,Avenida Maçaranduba,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3829351,-23.6145734
11663300,Avenida Vítor Meirelles,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3824922,-23.6203221
11663310,Rua Luiz Lyria Martinez,Jardim Casa Branca,Caraguatatuba,SP,Brasil,-45.3830028,-23.6211673
11668200,Rua Joaquim Pereira Pardinho,Jardim Recanto,Caraguatatuba,SP,Brasil,-45.4416218,-23.7201589
11669010,Avenida Ethel Cintia de Medeiros,Jardim Rio Claro,Caraguatatuba,SP,Brasil,-45.4460921,-23.6956153
11669011,Rua Luiz Fernandes da Silva,Jardim Rio Claro,Caraguatatuba,SP,Brasil,-45.444411,-23.3770995
11668000,Avenida José da Costa Pinheiro Júnior,Jaraguá,Caraguatatuba,SP,Brasil,-45.4429305,-23.7095494
11668020,Rua Itororós,Jaraguá,Caraguatatuba,SP,Brasil,-46.5634813,-23.1421998
11668030,Rua Ovídio Paulino Ferreira,Jaraguá,Caraguatatuba,SP,Brasil,-45.4411699,-23.7273877
11668040,Rua Izidro Paulino Ferreira,Jaraguá,Caraguatatuba,SP,Brasil,-45.4375581,-23.7094451
11668042,Travessa Izidro Paulino Ferreira,Jaraguá,Caraguatatuba,SP,Brasil,-45.4375581,-23.7094451
11668050,Rua Januário Paulino Ferreira,Jaraguá,Caraguatatuba,SP,Brasil,-45.4375466,-23.7101313
11668070,Rua Elisário Antônio de Souza,Jaraguá,Caraguatatuba,SP,Brasil,-45.4411699,-23.7273877
11668080,Travessa São Joaquim,Jaraguá,Caraguatatuba,SP,Brasil,-45.4431661,-23.7129536
11668090,Rua Joaquim Roque,Jaraguá,Caraguatatuba,SP,Brasil,-45.4340636,-23.6144962
11668102,Travessa Quatro,Jaraguá,Caraguatatuba,SP,Brasil,-45.4324554,-23.6962086
11668105,Rua Carregador da Enseada,Jaraguá,Caraguatatuba,SP,Brasil,-45.4468583,-23.723621
11668120,Rua Santa Rosa,Jaraguá,Caraguatatuba,SP,Brasil,-45.4425583,-23.7135116
11668125,Rua Quatro,Jaraguá,Caraguatatuba,SP,Brasil,-45.4324554,-23.6962086
11668130,Rua Emílio Marcondes Ribas,Jaraguá,Caraguatatuba,SP,Brasil,-45.4433503,-23.7147378
11668136,Travessa Erick Cardoso Fernandes da Silva,Jaraguá,Caraguatatuba,SP,Brasil,-45.4433388,-23.7181321
11668137,Travessa C,Jaraguá,Caraguatatuba,SP,Brasil,-45.4402758,-23.7044193
11668138,Travessa D,Jaraguá,Caraguatatuba,SP,Brasil,-45.439709,-23.7043336
11668140,Rua Joaquim Antunes dos Santos,Jaraguá,Caraguatatuba,SP,Brasil,-45.4393193,-23.7161156
11668141,Rua Jânio da Silva Quadros,Jaraguá,Caraguatatuba,SP,Brasil,-45.4383158,-23.7082649
11668142,Rua Carlos Faria Alvarenga,Jaraguá,Caraguatatuba,SP,Brasil,-45.4411699,-23.7273877
11668145,Rua Dezessete de Abril,Jaraguá,Caraguatatuba,SP,Brasil,-46.593106,-23.6664298
11668148,Rua dos Mineiros,Jaraguá,Caraguatatuba,SP,Brasil,-45.4425299,-23.7164194
11668150,Rua Primeiro de Maio,Jaraguá,Caraguatatuba,SP,Brasil,-45.4355164,-23.6920748
11668155,Rua Sete de Setembro,Jaraguá,Caraguatatuba,SP,Brasil,-45.3800985,-23.6161408
11668160,Rua Vinte e Um de Abril,Jaraguá,Caraguatatuba,SP,Brasil,-45.4436411,-23.7153443
11668165,Rua Formosa,Jaraguá,Caraguatatuba,SP,Brasil,-46.6378899,-23.5463455
11668166,Rua São Manoel,Jaraguá,Caraguatatuba,SP,Brasil,-45.4515096,-23.6825685
11668168,Travessa Cinco,Jaraguá,Caraguatatuba,SP,Brasil,-45.4428683,-23.7039845
11668170,Rua Antônio Souza dos Santos,Jaraguá,Caraguatatuba,SP,Brasil,-45.4427315,-23.7169009
11668180,Rua Princesa Isabel,Jaraguá,Caraguatatuba,SP,Brasil,-45.4419171,-23.7196799
11668185,Travessa João Francisco dos Santos,Jaraguá,Caraguatatuba,SP,Brasil,-45.4395317,-23.7181372
11668190,Rua Atibaia,Jaraguá,Caraguatatuba,SP,Brasil,-45.3926158,-23.6254142
11668195,Rua Benedito Silvério Santana,Jaraguá,Caraguatatuba,SP,Brasil,-45.4343401,-23.6138518
11668201,Travessa Um,Jaraguá,Caraguatatuba,SP,Brasil,-45.4401987,-23.7211547
11668202,Rua Jose Liberato Alves,Jaraguá,Caraguatatuba,SP,Brasil,-45.4421519,-23.7206263
11668203,Rua Jordão Coelho,Jaraguá,Caraguatatuba,SP,Brasil,-45.4400569,-23.7202517
11668204,Rua Itamar Teixeira Gomes,Jaraguá,Caraguatatuba,SP,Brasil,-45.4412198,-23.7205911
11668205,Rua Sidney Antunes dos Santos,Jaraguá,Caraguatatuba,SP,Brasil,-45.4411699,-23.7273877
11668208,Travessa Dois,Jaraguá,Caraguatatuba,SP,Brasil,-45.4407706,-23.721461
11668210,Rua Taubaté,Jaraguá,Caraguatatuba,SP,Brasil,-45.4473191,-23.7172439
11668212,Rua Dos Prazeres,Jaraguá,Caraguatatuba,SP,Brasil,-46.5989305,-23.5338963
11668215,Travessa Reijiro Nasu,Jaraguá,Caraguatatuba,SP,Brasil,-45.4411699,-23.7273877
11668217,Travessa Três da Rua Um,Jaraguá,Caraguatatuba,SP,Brasil,-45.438774,-23.7063881
11668219,Travessa Dois da Rua Um,Jaraguá,Caraguatatuba,SP,Brasil,-45.4382183,-23.7018229
11668221,Travessa Um da Rua Um,Jaraguá,Caraguatatuba,SP,Brasil,-45.4401987,-23.7211547
11668222,Rua Benedito Marcelo dos Santos,Jaraguá,Caraguatatuba,SP,Brasil,-45.4407948,-23.7204416
11668223,Rua Um,Jaraguá,Caraguatatuba,SP,Brasil,-45.4401987,-23.7211547
11668225,Rua Projetada Viela Dois,Jaraguá,Caraguatatuba,SP,Brasil,-45.3684081,-23.5986637
11667410,Rua Amadeu Pires Pacheco,Jardim Parnaso,Caraguatatuba,SP,Brasil,-45.4309294,-23.6975573
11667411,Rua Três,Jardim Parnaso,Caraguatatuba,SP,Brasil,-45.4318633,-23.6961964
11667440,Rua Alberto de Jesus Ferreira,Jardim Parnaso,Caraguatatuba,SP,Brasil,-48.3320091,-21.2659212
11667480,Rua José Paes de Oliveira,Jardim Parnaso,Caraguatatuba,SP,Brasil,-47.4517284,-23.5644207
11667481,Rua Dez,Jardim Parnaso,Caraguatatuba,SP,Brasil,-45.4584276,-23.6787265
11667482,Rua José Bernardo,Jardim Parnaso,Caraguatatuba,SP,Brasil,-46.5261576,-23.783631
11667483,Rua João Fernandes Cardoso Filho,Jardim Parnaso,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11667610,Rua Eduardo Barbosa Soares,Jardim Parnaso,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11667620,Rua Alfa,Jardim Parnaso,Caraguatatuba,SP,Brasil,-51.1816472,-30.0584706
11667625,Avenida Izabel Fernandes Nardi,Jardim Parnaso,Caraguatatuba,SP,Brasil,-45.4328054,-23.6972365
11666275,Rua Doutor João Prado,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4338964,-23.6733456
11666515,Rua Antenor Carrijo,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11666520,Avenida Duque de Caxias,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4355035,-23.6734404
11666530,Rua Aldo Marcucci,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4339447,-23.6732277
11666540,Rua Domingos Greca,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4353487,-23.6749277
11666541,Rua Martino Antero dos Santos,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11666560,Rua Riachuelo,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4367772,-23.6678823
11666570,Rua Antônio Perego,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11666580,Rua Amadeu Bernardi,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4362992,-23.6748298
11666600,Avenida Almirante Tamandaré,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4285654,-23.6440239
11666720,Rua Virgílio Alves Monteiro,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11666735,Rua Moisés Nunes de Souza,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11666736,Rua Olegário Rodrigues de Lima,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
11666737,Rua Wilma Rodrigues de Lima,Jardim Nomar,Caraguatatuba,SP,Brasil,-45.4241453,-23.6255903
